REFERENCE	 DEGRADED	 PESQMOS	 MOSLQO	 SAMPLE_FREQ	 MODE
../data/speech/test/clean/FDHC0_SX389.wav	 ../spectrum/speech/test/noisy/destroyerengine/5dB/MDAB0_SX139_sample_spectrum_spectrum.wav	 1.193	 1.212	 16000	nb16000
../data/speech/test/clean/FELC0_SI2016.wav	 ../spectrum/speech/test/noisy/destroyerengine/5dB/MGRT0_SX370_sample_spectrum_spectrum.wav	 2.444	 2.068	 16000	nb16000
../data/speech/test/clean/FMGD0_SI934.wav	 ../spectrum/speech/test/noisy/destroyerengine/5dB/FDHC0_SX209_sample_spectrum_spectrum.wav	 1.000	 1.161	 16000	nb16000
../data/speech/test/clean/FMGD0_SI2194.wav	 ../spectrum/speech/test/noisy/destroyerengine/5dB/FMGD0_SX34_sample_spectrum_spectrum.wav	 0.318	 1.059	 16000	nb16000
../data/speech/test/clean/FDHC0_SI929.wav	 ../spectrum/speech/test/noisy/destroyerengine/5dB/MGRT0_SI820_sample_spectrum_spectrum.wav	 0.870	 1.133	 16000	nb16000
../data/speech/test/clean/FELC0_SI1386.wav	 ../spectrum/speech/test/noisy/destroyerengine/5dB/FDHC0_SI2189_sample_spectrum_spectrum.wav	 0.686	 1.102	 16000	nb16000
../data/speech/test/clean/MGRT0_SI2080.wav	 ../spectrum/speech/test/noisy/destroyerengine/5dB/FMGD0_SI1564_sample_spectrum_spectrum.wav	 0.876	 1.134	 16000	nb16000
../data/speech/test/clean/MCMJ0_SX194.wav	 ../spectrum/speech/test/noisy/destroyerengine/5dB/FMGD0_SX214_sample_spectrum_spectrum.wav	 0.423	 1.069	 16000	nb16000
../data/speech/test/clean/FMGD0_SX304.wav	 ../spectrum/speech/test/noisy/destroyerengine/5dB/MDAB0_SX49_sample_spectrum_spectrum.wav	 0.855	 1.130	 16000	nb16000
../data/speech/test/clean/FDHC0_SX209.wav	 ../spectrum/speech/test/noisy/destroyerengine/5dB/FDHC0_SX299_sample_spectrum_spectrum.wav	 0.088	 1.042	 16000	nb16000
../data/speech/test/clean/MDAB0_SX229.wav	 ../spectrum/speech/test/noisy/destroyerengine/5dB/MGRT0_SI2080_sample_spectrum_spectrum.wav	 0.636	 1.095	 16000	nb16000
../data/speech/test/clean/FMGD0_SX124.wav	 ../spectrum/speech/test/noisy/destroyerengine/5dB/FMGD0_SI934_sample_spectrum_spectrum.wav	 1.375	 1.274	 16000	nb16000
../data/speech/test/clean/FELC0_SX396.wav	 ../spectrum/speech/test/noisy/destroyerengine/5dB/FMGD0_SX124_sample_spectrum_spectrum.wav	 2.140	 1.751	 16000	nb16000
../data/speech/test/clean/FELC0_SX36.wav	 ../spectrum/speech/test/noisy/destroyerengine/5dB/MGRT0_SX280_sample_spectrum_spectrum.wav	 2.049	 1.672	 16000	nb16000
../data/speech/test/clean/FMGD0_SI1564.wav	 ../spectrum/speech/test/noisy/destroyerengine/5dB/MGRT0_SX10_sample_spectrum_spectrum.wav	 1.199	 1.214	 16000	nb16000
../data/speech/test/clean/FDHC0_SX29.wav	 ../spectrum/speech/test/noisy/destroyerengine/5dB/FDHC0_SI929_sample_spectrum_spectrum.wav	 0.937	 1.147	 16000	nb16000
../data/speech/test/clean/MGRT0_SX100.wav	 ../spectrum/speech/test/noisy/destroyerengine/5dB/MGRT0_SX190_sample_spectrum_spectrum.wav	 1.305	 1.248	 16000	nb16000
../data/speech/test/clean/MGRT0_SI820.wav	 ../spectrum/speech/test/noisy/destroyerengine/5dB/MGRT0_SX100_sample_spectrum_spectrum.wav	 2.782	 2.506	 16000	nb16000
../data/speech/test/clean/MCMJ0_SX284.wav	 ../spectrum/speech/test/noisy/destroyerengine/5dB/MCMJ0_SX284_sample_spectrum_spectrum.wav	 2.189	 1.797	 16000	nb16000
../data/speech/test/clean/MGRT0_SX280.wav	 ../spectrum/speech/test/noisy/destroyerengine/5dB/MGRT0_SI1450_sample_spectrum_spectrum.wav	 0.890	 1.137	 16000	nb16000
../data/speech/test/clean/MGRT0_SX370.wav	 ../spectrum/speech/test/noisy/destroyerengine/5dB/FELC0_SI1386_sample_spectrum_spectrum.wav	 0.833	 1.126	 16000	nb16000
../data/speech/test/clean/MDAB0_SI1039.wav	 ../spectrum/speech/test/noisy/destroyerengine/5dB/FELC0_SX126_sample_spectrum_spectrum.wav	 0.485	 1.076	 16000	nb16000
../data/speech/test/clean/FDHC0_SX299.wav	 ../spectrum/speech/test/noisy/destroyerengine/5dB/FMGD0_SX394_sample_spectrum_spectrum.wav	 0.011	 1.037	 16000	nb16000
../data/speech/test/clean/FDHC0_SI2189.wav	 ../spectrum/speech/test/noisy/destroyerengine/5dB/MCMJ0_SX14_sample_spectrum_spectrum.wav	 0.279	 1.056	 16000	nb16000
../data/speech/test/clean/MDAB0_SI2299.wav	 ../spectrum/speech/test/noisy/destroyerengine/5dB/FDHC0_SI1559_sample_spectrum_spectrum.wav	 1.616	 1.382	 16000	nb16000
../data/speech/test/clean/MCMJ0_SX14.wav	 ../spectrum/speech/test/noisy/destroyerengine/5dB/MDAB0_SX229_sample_spectrum_spectrum.wav	 0.502	 1.078	 16000	nb16000
../data/speech/test/clean/MDAB0_SX139.wav	 ../spectrum/speech/test/noisy/destroyerengine/5dB/MCMJ0_SX374_sample_spectrum_spectrum.wav	 1.184	 1.209	 16000	nb16000
../data/speech/test/clean/FMGD0_SX214.wav	 ../spectrum/speech/test/noisy/destroyerengine/5dB/FDHC0_SX29_sample_spectrum_spectrum.wav	 1.055	 1.174	 16000	nb16000
../data/speech/test/clean/MCMJ0_SI1094.wav	 ../spectrum/speech/test/noisy/destroyerengine/5dB/FDHC0_SX119_sample_spectrum_spectrum.wav	 1.039	 1.170	 16000	nb16000
../data/speech/test/clean/MDAB0_SI1669.wav	 ../spectrum/speech/test/noisy/destroyerengine/5dB/MDAB0_SI1039_sample_spectrum_spectrum.wav	 0.550	 1.083	 16000	nb16000
../data/speech/test/clean/MCMJ0_SI464.wav	 ../spectrum/speech/test/noisy/destroyerengine/5dB/MCMJ0_SI1094_sample_spectrum_spectrum.wav	 2.184	 1.792	 16000	nb16000
../data/speech/test/clean/FELC0_SI756.wav	 ../spectrum/speech/test/noisy/destroyerengine/5dB/FMGD0_SX304_sample_spectrum_spectrum.wav	 3.151	 3.048	 16000	nb16000
../data/speech/test/clean/MDAB0_SX409.wav	 ../spectrum/speech/test/noisy/destroyerengine/5dB/MDAB0_SI2299_sample_spectrum_spectrum.wav	 0.700	 1.104	 16000	nb16000
../data/speech/test/clean/MGRT0_SX10.wav	 ../spectrum/speech/test/noisy/destroyerengine/5dB/MCMJ0_SI602_sample_spectrum_spectrum.wav	 0.741	 1.110	 16000	nb16000
../data/speech/test/clean/MCMJ0_SX374.wav	 ../spectrum/speech/test/noisy/destroyerengine/5dB/MDAB0_SI1669_sample_spectrum_spectrum.wav	 1.311	 1.251	 16000	nb16000
../data/speech/test/clean/FDHC0_SX119.wav	 ../spectrum/speech/test/noisy/destroyerengine/5dB/FMGD0_SI2194_sample_spectrum_spectrum.wav	 0.831	 1.126	 16000	nb16000
../data/speech/test/clean/MCMJ0_SI602.wav	 ../spectrum/speech/test/noisy/destroyerengine/5dB/MCMJ0_SX194_sample_spectrum_spectrum.wav	 0.863	 1.132	 16000	nb16000
../data/speech/test/clean/MGRT0_SI1450.wav	 ../spectrum/speech/test/noisy/destroyerengine/5dB/FELC0_SX396_sample_spectrum_spectrum.wav	 1.550	 1.349	 16000	nb16000
../data/speech/test/clean/MDAB0_SX49.wav	 ../spectrum/speech/test/noisy/destroyerengine/5dB/FDHC0_SX389_sample_spectrum_spectrum.wav	 0.290	 1.057	 16000	nb16000
../data/speech/test/clean/MDAB0_SX319.wav	 ../spectrum/speech/test/noisy/destroyerengine/5dB/FELC0_SX306_sample_spectrum_spectrum.wav	 0.912	 1.142	 16000	nb16000
../data/speech/test/clean/FMGD0_SX34.wav	 ../spectrum/speech/test/noisy/destroyerengine/5dB/MDAB0_SX319_sample_spectrum_spectrum.wav	 0.983	 1.157	 16000	nb16000
../data/speech/test/clean/FMGD0_SX394.wav	 ../spectrum/speech/test/noisy/destroyerengine/5dB/FELC0_SX36_sample_spectrum_spectrum.wav	 0.415	 1.068	 16000	nb16000
../data/speech/test/clean/FDHC0_SI1559.wav	 ../spectrum/speech/test/noisy/destroyerengine/5dB/MCMJ0_SI464_sample_spectrum_spectrum.wav	 0.648	 1.096	 16000	nb16000
../data/speech/test/clean/FELC0_SX126.wav	 ../spectrum/speech/test/noisy/destroyerengine/5dB/MCMJ0_SX104_sample_spectrum_spectrum.wav	 2.926	 2.713	 16000	nb16000
../data/speech/test/clean/MGRT0_SX190.wav	 ../spectrum/speech/test/noisy/destroyerengine/10dB/FELC0_SI756_sample_spectrum_spectrum.wav	 0.901	 1.139	 16000	nb16000
../data/speech/test/clean/FELC0_SX216.wav	 ../spectrum/speech/test/noisy/destroyerengine/10dB/FELC0_SX216_sample_spectrum_spectrum.wav	 1.601	 1.374	 16000	nb16000
../data/speech/test/clean/FELC0_SX306.wav	 ../spectrum/speech/test/noisy/destroyerengine/10dB/MDAB0_SX409_sample_spectrum_spectrum.wav	 0.418	 1.068	 16000	nb16000
../data/speech/test/clean/MCMJ0_SX104.wav	 ../spectrum/speech/test/noisy/destroyerengine/10dB/FELC0_SI2016_sample_spectrum_spectrum.wav	 0.686	 1.102	 16000	nb16000
../data/speech/test/clean/FDHC0_SX389.wav	 ../spectrum/speech/test/noisy/destroyerengine/10dB/MDAB0_SX139_sample_spectrum_spectrum.wav	 -0.151	 1.029	 16000	nb16000
../data/speech/test/clean/FELC0_SI2016.wav	 ../spectrum/speech/test/noisy/destroyerengine/10dB/MGRT0_SX370_sample_spectrum_spectrum.wav	 2.119	 1.732	 16000	nb16000
../data/speech/test/clean/FMGD0_SI934.wav	 ../spectrum/speech/test/noisy/destroyerengine/10dB/FDHC0_SX209_sample_spectrum_spectrum.wav	 0.165	 1.047	 16000	nb16000
../data/speech/test/clean/FMGD0_SI2194.wav	 ../spectrum/speech/test/noisy/destroyerengine/10dB/FMGD0_SX34_sample_spectrum_spectrum.wav	 0.907	 1.141	 16000	nb16000
../data/speech/test/clean/FDHC0_SI929.wav	 ../spectrum/speech/test/noisy/destroyerengine/10dB/MGRT0_SI820_sample_spectrum_spectrum.wav	 1.940	 1.586	 16000	nb16000
../data/speech/test/clean/FELC0_SI1386.wav	 ../spectrum/speech/test/noisy/destroyerengine/10dB/FDHC0_SI2189_sample_spectrum_spectrum.wav	 0.845	 1.128	 16000	nb16000
../data/speech/test/clean/MGRT0_SI2080.wav	 ../spectrum/speech/test/noisy/destroyerengine/10dB/FMGD0_SI1564_sample_spectrum_spectrum.wav	 0.010	 1.037	 16000	nb16000
../data/speech/test/clean/MCMJ0_SX194.wav	 ../spectrum/speech/test/noisy/destroyerengine/10dB/FMGD0_SX214_sample_spectrum_spectrum.wav	 0.151	 1.046	 16000	nb16000
../data/speech/test/clean/FMGD0_SX304.wav	 ../spectrum/speech/test/noisy/destroyerengine/10dB/MDAB0_SX49_sample_spectrum_spectrum.wav	 0.684	 1.102	 16000	nb16000
../data/speech/test/clean/FDHC0_SX209.wav	 ../spectrum/speech/test/noisy/destroyerengine/10dB/FDHC0_SX299_sample_spectrum_spectrum.wav	 -0.003	 1.036	 16000	nb16000
../data/speech/test/clean/MDAB0_SX229.wav	 ../spectrum/speech/test/noisy/destroyerengine/10dB/MGRT0_SI2080_sample_spectrum_spectrum.wav	 0.184	 1.048	 16000	nb16000
../data/speech/test/clean/FMGD0_SX124.wav	 ../spectrum/speech/test/noisy/destroyerengine/10dB/FMGD0_SI934_sample_spectrum_spectrum.wav	 1.287	 1.242	 16000	nb16000
../data/speech/test/clean/FELC0_SX396.wav	 ../spectrum/speech/test/noisy/destroyerengine/10dB/FMGD0_SX124_sample_spectrum_spectrum.wav	 2.130	 1.742	 16000	nb16000
../data/speech/test/clean/FELC0_SX36.wav	 ../spectrum/speech/test/noisy/destroyerengine/10dB/MGRT0_SX280_sample_spectrum_spectrum.wav	 1.869	 1.534	 16000	nb16000
../data/speech/test/clean/FMGD0_SI1564.wav	 ../spectrum/speech/test/noisy/destroyerengine/10dB/MGRT0_SX10_sample_spectrum_spectrum.wav	 1.804	 1.491	 16000	nb16000
../data/speech/test/clean/FDHC0_SX29.wav	 ../spectrum/speech/test/noisy/destroyerengine/10dB/FDHC0_SI929_sample_spectrum_spectrum.wav	 0.529	 1.081	 16000	nb16000
../data/speech/test/clean/MGRT0_SX100.wav	 ../spectrum/speech/test/noisy/destroyerengine/10dB/MGRT0_SX190_sample_spectrum_spectrum.wav	 1.186	 1.210	 16000	nb16000
../data/speech/test/clean/MGRT0_SI820.wav	 ../spectrum/speech/test/noisy/destroyerengine/10dB/MGRT0_SX100_sample_spectrum_spectrum.wav	 2.219	 1.826	 16000	nb16000
../data/speech/test/clean/MCMJ0_SX284.wav	 ../spectrum/speech/test/noisy/destroyerengine/10dB/MCMJ0_SX284_sample_spectrum_spectrum.wav	 2.430	 2.052	 16000	nb16000
../data/speech/test/clean/MGRT0_SX280.wav	 ../spectrum/speech/test/noisy/destroyerengine/10dB/MGRT0_SI1450_sample_spectrum_spectrum.wav	 0.977	 1.156	 16000	nb16000
../data/speech/test/clean/MGRT0_SX370.wav	 ../spectrum/speech/test/noisy/destroyerengine/10dB/FELC0_SI1386_sample_spectrum_spectrum.wav	 0.757	 1.113	 16000	nb16000
../data/speech/test/clean/MDAB0_SI1039.wav	 ../spectrum/speech/test/noisy/destroyerengine/10dB/FELC0_SX126_sample_spectrum_spectrum.wav	 0.290	 1.057	 16000	nb16000
../data/speech/test/clean/FDHC0_SX299.wav	 ../spectrum/speech/test/noisy/destroyerengine/10dB/FMGD0_SX394_sample_spectrum_spectrum.wav	 1.298	 1.246	 16000	nb16000
../data/speech/test/clean/FDHC0_SI2189.wav	 ../spectrum/speech/test/noisy/destroyerengine/10dB/MCMJ0_SX14_sample_spectrum_spectrum.wav	 0.099	 1.042	 16000	nb16000
../data/speech/test/clean/MDAB0_SI2299.wav	 ../spectrum/speech/test/noisy/destroyerengine/10dB/FDHC0_SI1559_sample_spectrum_spectrum.wav	 0.282	 1.056	 16000	nb16000
../data/speech/test/clean/MCMJ0_SX14.wav	 ../spectrum/speech/test/noisy/destroyerengine/10dB/MDAB0_SX229_sample_spectrum_spectrum.wav	 0.016	 1.037	 16000	nb16000
../data/speech/test/clean/MDAB0_SX139.wav	 ../spectrum/speech/test/noisy/destroyerengine/10dB/MCMJ0_SX374_sample_spectrum_spectrum.wav	 0.509	 1.078	 16000	nb16000
../data/speech/test/clean/FMGD0_SX214.wav	 ../spectrum/speech/test/noisy/destroyerengine/10dB/FDHC0_SX29_sample_spectrum_spectrum.wav	 1.896	 1.553	 16000	nb16000
../data/speech/test/clean/MCMJ0_SI1094.wav	 ../spectrum/speech/test/noisy/destroyerengine/10dB/FDHC0_SX119_sample_spectrum_spectrum.wav	 0.678	 1.101	 16000	nb16000
../data/speech/test/clean/MDAB0_SI1669.wav	 ../spectrum/speech/test/noisy/destroyerengine/10dB/MDAB0_SI1039_sample_spectrum_spectrum.wav	 0.053	 1.040	 16000	nb16000
../data/speech/test/clean/MCMJ0_SI464.wav	 ../spectrum/speech/test/noisy/destroyerengine/10dB/MCMJ0_SI1094_sample_spectrum_spectrum.wav	 0.803	 1.121	 16000	nb16000
../data/speech/test/clean/FELC0_SI756.wav	 ../spectrum/speech/test/noisy/destroyerengine/10dB/FMGD0_SX304_sample_spectrum_spectrum.wav	 1.601	 1.374	 16000	nb16000
../data/speech/test/clean/MDAB0_SX409.wav	 ../spectrum/speech/test/noisy/destroyerengine/10dB/MDAB0_SI2299_sample_spectrum_spectrum.wav	 0.685	 1.102	 16000	nb16000
../data/speech/test/clean/MGRT0_SX10.wav	 ../spectrum/speech/test/noisy/destroyerengine/10dB/MCMJ0_SI602_sample_spectrum_spectrum.wav	 0.346	 1.061	 16000	nb16000
../data/speech/test/clean/MCMJ0_SX374.wav	 ../spectrum/speech/test/noisy/destroyerengine/10dB/MDAB0_SI1669_sample_spectrum_spectrum.wav	 0.612	 1.091	 16000	nb16000
../data/speech/test/clean/FDHC0_SX119.wav	 ../spectrum/speech/test/noisy/destroyerengine/10dB/FMGD0_SI2194_sample_spectrum_spectrum.wav	 0.685	 1.102	 16000	nb16000
../data/speech/test/clean/MCMJ0_SI602.wav	 ../spectrum/speech/test/noisy/destroyerengine/10dB/MCMJ0_SX194_sample_spectrum_spectrum.wav	 1.410	 1.288	 16000	nb16000
../data/speech/test/clean/MGRT0_SI1450.wav	 ../spectrum/speech/test/noisy/destroyerengine/10dB/FELC0_SX396_sample_spectrum_spectrum.wav	 2.675	 2.360	 16000	nb16000
../data/speech/test/clean/MDAB0_SX49.wav	 ../spectrum/speech/test/noisy/destroyerengine/10dB/FDHC0_SX389_sample_spectrum_spectrum.wav	 0.327	 1.060	 16000	nb16000
../data/speech/test/clean/MDAB0_SX319.wav	 ../spectrum/speech/test/noisy/destroyerengine/10dB/FELC0_SX306_sample_spectrum_spectrum.wav	 2.177	 1.786	 16000	nb16000
../data/speech/test/clean/FMGD0_SX34.wav	 ../spectrum/speech/test/noisy/destroyerengine/10dB/MDAB0_SX319_sample_spectrum_spectrum.wav	 0.452	 1.072	 16000	nb16000
../data/speech/test/clean/FMGD0_SX394.wav	 ../spectrum/speech/test/noisy/destroyerengine/10dB/FELC0_SX36_sample_spectrum_spectrum.wav	 1.292	 1.244	 16000	nb16000
../data/speech/test/clean/FDHC0_SI1559.wav	 ../spectrum/speech/test/noisy/destroyerengine/10dB/MCMJ0_SI464_sample_spectrum_spectrum.wav	 1.792	 1.483	 16000	nb16000
../data/speech/test/clean/FELC0_SX126.wav	 ../spectrum/speech/test/noisy/destroyerengine/10dB/MCMJ0_SX104_sample_spectrum_spectrum.wav	 1.132	 1.194	 16000	nb16000
../data/speech/test/clean/MGRT0_SX190.wav	 ../spectrum/speech/test/noisy/destroyerops/m5dB/FELC0_SI756_sample_spectrum_spectrum.wav	 0.795	 1.119	 16000	nb16000
../data/speech/test/clean/FELC0_SX216.wav	 ../spectrum/speech/test/noisy/destroyerops/m5dB/FELC0_SX216_sample_spectrum_spectrum.wav	 1.147	 1.199	 16000	nb16000
../data/speech/test/clean/FELC0_SX306.wav	 ../spectrum/speech/test/noisy/destroyerops/m5dB/MDAB0_SX409_sample_spectrum_spectrum.wav	 0.358	 1.063	 16000	nb16000
../data/speech/test/clean/MCMJ0_SX104.wav	 ../spectrum/speech/test/noisy/destroyerops/m5dB/FELC0_SI2016_sample_spectrum_spectrum.wav	 0.729	 1.108	 16000	nb16000
../data/speech/test/clean/FDHC0_SX389.wav	 ../spectrum/speech/test/noisy/destroyerops/m5dB/MDAB0_SX139_sample_spectrum_spectrum.wav	 0.299	 1.057	 16000	nb16000
../data/speech/test/clean/FELC0_SI2016.wav	 ../spectrum/speech/test/noisy/destroyerops/m5dB/MGRT0_SX370_sample_spectrum_spectrum.wav	 0.854	 1.130	 16000	nb16000
../data/speech/test/clean/FMGD0_SI934.wav	 ../spectrum/speech/test/noisy/destroyerops/m5dB/FDHC0_SX209_sample_spectrum_spectrum.wav	 0.395	 1.066	 16000	nb16000
../data/speech/test/clean/FMGD0_SI2194.wav	 ../spectrum/speech/test/noisy/destroyerops/m5dB/FMGD0_SX34_sample_spectrum_spectrum.wav	 0.900	 1.139	 16000	nb16000
../data/speech/test/clean/FDHC0_SI929.wav	 ../spectrum/speech/test/noisy/destroyerops/m5dB/MGRT0_SI820_sample_spectrum_spectrum.wav	 1.024	 1.166	 16000	nb16000
../data/speech/test/clean/FELC0_SI1386.wav	 ../spectrum/speech/test/noisy/destroyerops/m5dB/FDHC0_SI2189_sample_spectrum_spectrum.wav	 0.370	 1.064	 16000	nb16000
../data/speech/test/clean/MGRT0_SI2080.wav	 ../spectrum/speech/test/noisy/destroyerops/m5dB/FMGD0_SI1564_sample_spectrum_spectrum.wav	 -0.003	 1.036	 16000	nb16000
../data/speech/test/clean/MCMJ0_SX194.wav	 ../spectrum/speech/test/noisy/destroyerops/m5dB/FMGD0_SX214_sample_spectrum_spectrum.wav	 0.660	 1.098	 16000	nb16000
../data/speech/test/clean/FMGD0_SX304.wav	 ../spectrum/speech/test/noisy/destroyerops/m5dB/MDAB0_SX49_sample_spectrum_spectrum.wav	 0.475	 1.074	 16000	nb16000
../data/speech/test/clean/FDHC0_SX209.wav	 ../spectrum/speech/test/noisy/destroyerops/m5dB/FDHC0_SX299_sample_spectrum_spectrum.wav	 0.001	 1.037	 16000	nb16000
../data/speech/test/clean/MDAB0_SX229.wav	 ../spectrum/speech/test/noisy/destroyerops/m5dB/MGRT0_SI2080_sample_spectrum_spectrum.wav	 0.043	 1.039	 16000	nb16000
../data/speech/test/clean/FMGD0_SX124.wav	 ../spectrum/speech/test/noisy/destroyerops/m5dB/FMGD0_SI934_sample_spectrum_spectrum.wav	 1.376	 1.274	 16000	nb16000
../data/speech/test/clean/FELC0_SX396.wav	 ../spectrum/speech/test/noisy/destroyerops/m5dB/FMGD0_SX124_sample_spectrum_spectrum.wav	 1.227	 1.223	 16000	nb16000
../data/speech/test/clean/FELC0_SX36.wav	 ../spectrum/speech/test/noisy/destroyerops/m5dB/MGRT0_SX280_sample_spectrum_spectrum.wav	 1.940	 1.585	 16000	nb16000
../data/speech/test/clean/FMGD0_SI1564.wav	 ../spectrum/speech/test/noisy/destroyerops/m5dB/MGRT0_SX10_sample_spectrum_spectrum.wav	 1.315	 1.252	 16000	nb16000
../data/speech/test/clean/FDHC0_SX29.wav	 ../spectrum/speech/test/noisy/destroyerops/m5dB/FDHC0_SI929_sample_spectrum_spectrum.wav	 0.582	 1.087	 16000	nb16000
../data/speech/test/clean/MGRT0_SX100.wav	 ../spectrum/speech/test/noisy/destroyerops/m5dB/MGRT0_SX190_sample_spectrum_spectrum.wav	 0.806	 1.121	 16000	nb16000
../data/speech/test/clean/MGRT0_SI820.wav	 ../spectrum/speech/test/noisy/destroyerops/m5dB/MGRT0_SX100_sample_spectrum_spectrum.wav	 2.267	 1.874	 16000	nb16000
../data/speech/test/clean/MCMJ0_SX284.wav	 ../spectrum/speech/test/noisy/destroyerops/m5dB/MCMJ0_SX284_sample_spectrum_spectrum.wav	 1.469	 1.312	 16000	nb16000
../data/speech/test/clean/MGRT0_SX280.wav	 ../spectrum/speech/test/noisy/destroyerops/m5dB/MGRT0_SI1450_sample_spectrum_spectrum.wav	 0.852	 1.130	 16000	nb16000
../data/speech/test/clean/MGRT0_SX370.wav	 ../spectrum/speech/test/noisy/destroyerops/m5dB/FELC0_SI1386_sample_spectrum_spectrum.wav	 0.399	 1.067	 16000	nb16000
../data/speech/test/clean/MDAB0_SI1039.wav	 ../spectrum/speech/test/noisy/destroyerops/m5dB/FELC0_SX126_sample_spectrum_spectrum.wav	 0.387	 1.065	 16000	nb16000
../data/speech/test/clean/FDHC0_SX299.wav	 ../spectrum/speech/test/noisy/destroyerops/m5dB/FMGD0_SX394_sample_spectrum_spectrum.wav	 0.333	 1.060	 16000	nb16000
../data/speech/test/clean/FDHC0_SI2189.wav	 ../spectrum/speech/test/noisy/destroyerops/m5dB/MCMJ0_SX14_sample_spectrum_spectrum.wav	 -0.029	 1.035	 16000	nb16000
../data/speech/test/clean/MDAB0_SI2299.wav	 ../spectrum/speech/test/noisy/destroyerops/m5dB/FDHC0_SI1559_sample_spectrum_spectrum.wav	 0.446	 1.071	 16000	nb16000
../data/speech/test/clean/MCMJ0_SX14.wav	 ../spectrum/speech/test/noisy/destroyerops/m5dB/MDAB0_SX229_sample_spectrum_spectrum.wav	 0.256	 1.054	 16000	nb16000
../data/speech/test/clean/MDAB0_SX139.wav	 ../spectrum/speech/test/noisy/destroyerops/m5dB/MCMJ0_SX374_sample_spectrum_spectrum.wav	 0.481	 1.075	 16000	nb16000
../data/speech/test/clean/FMGD0_SX214.wav	 ../spectrum/speech/test/noisy/destroyerops/m5dB/FDHC0_SX29_sample_spectrum_spectrum.wav	 0.806	 1.121	 16000	nb16000
../data/speech/test/clean/MCMJ0_SI1094.wav	 ../spectrum/speech/test/noisy/destroyerops/m5dB/FDHC0_SX119_sample_spectrum_spectrum.wav	 1.205	 1.216	 16000	nb16000
../data/speech/test/clean/MDAB0_SI1669.wav	 ../spectrum/speech/test/noisy/destroyerops/m5dB/MDAB0_SI1039_sample_spectrum_spectrum.wav	 0.387	 1.065	 16000	nb16000
../data/speech/test/clean/MCMJ0_SI464.wav	 ../spectrum/speech/test/noisy/destroyerops/m5dB/MCMJ0_SI1094_sample_spectrum_spectrum.wav	 1.335	 1.259	 16000	nb16000
../data/speech/test/clean/FELC0_SI756.wav	 ../spectrum/speech/test/noisy/destroyerops/m5dB/FMGD0_SX304_sample_spectrum_spectrum.wav	 1.822	 1.503	 16000	nb16000
../data/speech/test/clean/MDAB0_SX409.wav	 ../spectrum/speech/test/noisy/destroyerops/m5dB/MDAB0_SI2299_sample_spectrum_spectrum.wav	 0.769	 1.115	 16000	nb16000
../data/speech/test/clean/MGRT0_SX10.wav	 ../spectrum/speech/test/noisy/destroyerops/m5dB/MCMJ0_SI602_sample_spectrum_spectrum.wav	 0.552	 1.083	 16000	nb16000
../data/speech/test/clean/MCMJ0_SX374.wav	 ../spectrum/speech/test/noisy/destroyerops/m5dB/MDAB0_SI1669_sample_spectrum_spectrum.wav	 0.590	 1.088	 16000	nb16000
../data/speech/test/clean/FDHC0_SX119.wav	 ../spectrum/speech/test/noisy/destroyerops/m5dB/FMGD0_SI2194_sample_spectrum_spectrum.wav	 0.385	 1.065	 16000	nb16000
../data/speech/test/clean/MCMJ0_SI602.wav	 ../spectrum/speech/test/noisy/destroyerops/m5dB/MCMJ0_SX194_sample_spectrum_spectrum.wav	 0.465	 1.073	 16000	nb16000
../data/speech/test/clean/MGRT0_SI1450.wav	 ../spectrum/speech/test/noisy/destroyerops/m5dB/FELC0_SX396_sample_spectrum_spectrum.wav	 2.372	 1.986	 16000	nb16000
../data/speech/test/clean/MDAB0_SX49.wav	 ../spectrum/speech/test/noisy/destroyerops/m5dB/FDHC0_SX389_sample_spectrum_spectrum.wav	 0.045	 1.039	 16000	nb16000
../data/speech/test/clean/MDAB0_SX319.wav	 ../spectrum/speech/test/noisy/destroyerops/m5dB/FELC0_SX306_sample_spectrum_spectrum.wav	 0.864	 1.132	 16000	nb16000
../data/speech/test/clean/FMGD0_SX34.wav	 ../spectrum/speech/test/noisy/destroyerops/m5dB/MDAB0_SX319_sample_spectrum_spectrum.wav	 0.468	 1.074	 16000	nb16000
../data/speech/test/clean/FMGD0_SX394.wav	 ../spectrum/speech/test/noisy/destroyerops/m5dB/FELC0_SX36_sample_spectrum_spectrum.wav	 1.630	 1.389	 16000	nb16000
../data/speech/test/clean/FDHC0_SI1559.wav	 ../spectrum/speech/test/noisy/destroyerops/m5dB/MCMJ0_SI464_sample_spectrum_spectrum.wav	 0.071	 1.041	 16000	nb16000
../data/speech/test/clean/FELC0_SX126.wav	 ../spectrum/speech/test/noisy/destroyerops/m5dB/MCMJ0_SX104_sample_spectrum_spectrum.wav	 0.997	 1.160	 16000	nb16000
../data/speech/test/clean/MGRT0_SX190.wav	 ../spectrum/speech/test/noisy/destroyerops/0dB/FELC0_SI756_sample_spectrum_spectrum.wav	 0.893	 1.138	 16000	nb16000
../data/speech/test/clean/FELC0_SX216.wav	 ../spectrum/speech/test/noisy/destroyerops/0dB/FELC0_SX216_sample_spectrum_spectrum.wav	 1.460	 1.309	 16000	nb16000
../data/speech/test/clean/FELC0_SX306.wav	 ../spectrum/speech/test/noisy/destroyerops/0dB/MDAB0_SX409_sample_spectrum_spectrum.wav	 0.320	 1.059	 16000	nb16000
